Reporting Month,Timestamp,What is the name of your school?,What is your school's synthetic school code?,What is the name of your district?,Block Details,Was the PBL project conducted in your school this month?,Was evidence submitted for the completed PBL project?,In which class/classes did you conduct the PBL project?,Which subject do you teach?,"Total number of students enrolled in Class 6, including all sections","Average student attendance during the Class 6 PBL Science session. If you did not teach Science in Class 6, enter 0.","Average student attendance during the Class 6 PBL Math session. If you did not teach Math in Class 6, enter 0.","Total number of students enrolled in Class 7, including all sections","Average student attendance during the Class 7 PBL Science session. If you did not teach Science in Class 7, enter 0.","Average student attendance during the Class 7 PBL Math session. If you did not teach Math in Class 7, enter 0.","Total number of students enrolled in Class 8, including all sections","Average student attendance during the Class 8 PBL Science session. If you did not teach Science in Class 8, enter 0.","Average student attendance during the Class 8 PBL Math session. If you did not teach Math in Class 8, enter 0.",Derived: Total enrollment across Classes 6-8,Derived: Total attendance across PBL Science and Math sessions,Derived: Overall PBL attendance rate,Derived: Risk status
2025-09,2025-09-14 15:44:00,School ACNF,SYN-1696-ACNF,District H,District H - Block 009,Yes,No,"Classes 6, 7 and 8",Math and Science,55,45,41,59,49,52,61,45,46,175,278,0.7943,On Track
2025-09,2025-09-14 16:01:00,School ACNG,SYN-1697-ACNG,District H,District H - Block 009,No,No,Not conducted,Not applicable,33,0,0,52,0,0,39,0,0,124,0,0.0,Critical
2025-09,2025-09-14 16:18:00,School ACNH,SYN-1698-ACNH,District H,District H - Block 009,Yes,No,Class 6,Math and Science,26,18,16,23,13,22,27,13,15,76,97,0.6382,Behind
2025-09,2025-09-14 16:35:00,School AAYK,SYN-635-AAYK,District I,District I - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,64,44,44,44,32,28,69,50,46,177,244,0.6893,Behind
2025-09,2025-09-14 16:52:00,School AAYL,SYN-636-AAYL,District I,District I - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,108,85,75,149,76,70,108,59,53,365,418,0.5726,At Risk
2025-09,2025-09-14 17:09:00,School AAYM,SYN-637-AAYM,District I,District I - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math,54,25,37,90,60,59,63,33,34,207,248,0.599,At Risk
2025-09,2025-09-14 17:26:00,School AAWO,SYN-587-AAWO,District I,District I - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math,60,32,32,71,36,41,78,37,42,209,220,0.5263,At Risk
2025-09,2025-09-14 17:43:00,School AAWP,SYN-588-AAWP,District I,District I - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,22,13,16,17,11,12,35,18,34,74,104,0.7027,Behind
2025-09,2025-09-14 18:00:00,School AAWQ,SYN-589-AAWQ,District I,District I - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,46,28,27,47,26,25,47,21,20,140,147,0.525,At Risk
2025-09,2025-09-14 18:17:00,School AAWR,SYN-590-AAWR,District I,District I - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,50,38,30,55,22,37,54,37,34,159,198,0.6226,Behind
2025-09,2025-09-14 18:34:00,School AAWS,SYN-591-AAWS,District I,District I - Block 002,No,No,Not conducted,Not applicable,113,0,0,126,0,0,120,0,0,359,0,0.0,Critical
2025-09,2025-09-14 18:51:00,School AAWT,SYN-592-AAWT,District I,District I - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,48,31,35,51,46,42,43,30,34,142,218,0.7676,On Track
2025-09,2025-09-14 19:08:00,School AAWU,SYN-593-AAWU,District I,District I - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,85,67,67,80,62,62,87,65,61,252,384,0.7619,On Track
2025-09,2025-09-14 19:25:00,School AAVZ,SYN-572-AAVZ,District I,District I - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,95,67,74,140,112,112,95,70,65,330,500,0.7576,On Track
2025-09,2025-09-14 19:42:00,School AAWA,SYN-573-AAWA,District I,District I - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,78,35,36,99,52,55,96,44,41,273,263,0.4817,At Risk
2025-09,2025-09-14 19:59:00,School AAWB,SYN-574-AAWB,District I,District I - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,84,18,13,77,19,23,63,25,22,224,120,0.2679,Critical
2025-09,2025-09-14 20:16:00,School AAWC,SYN-575-AAWC,District I,District I - Block 003,Yes,Yes,Class 8,Math and Science,102,75,50,66,44,46,94,60,65,262,340,0.6489,Behind
2025-09,2025-09-14 20:33:00,School AAWD,SYN-576-AAWD,District I,District I - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,74,41,43,84,56,54,87,68,67,245,329,0.6714,Behind
2025-09,2025-09-14 20:50:00,School AAWE,SYN-577-AAWE,District I,District I - Block 003,Yes,Yes,Class 6,Science,72,62,62,50,35,49,59,45,49,181,302,0.8343,On Track
2025-09,2025-09-14 21:07:00,School AAWF,SYN-578-AAWF,District I,District I - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,185,98,97,220,139,142,210,136,132,615,744,0.6049,Behind
2025-09,2025-09-14 21:24:00,School AAWG,SYN-579-AAWG,District I,District I - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,141,75,72,156,81,73,154,76,80,451,457,0.5067,At Risk
2025-09,2025-09-14 21:41:00,School AAWH,SYN-580-AAWH,District I,District I - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,49,22,28,28,23,20,28,21,20,105,134,0.6381,Behind
2025-09,2025-09-14 21:58:00,School AAWI,SYN-581-AAWI,District I,District I - Block 003,No,No,Not conducted,Not applicable,72,0,0,63,0,0,50,0,0,185,0,0.0,Critical
2025-09,2025-09-14 22:15:00,School AAWJ,SYN-582-AAWJ,District I,District I - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,85,64,55,92,59,63,74,44,50,251,335,0.6673,Behind
2025-09,2025-09-14 22:32:00,School AAWK,SYN-583-AAWK,District I,District I - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,137,97,100,167,116,101,122,84,83,426,581,0.6819,Behind
2025-09,2025-09-14 22:49:00,School AAWL,SYN-584-AAWL,District I,District I - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,43,32,27,44,36,35,49,38,41,136,209,0.7684,On Track
2025-09,2025-09-14 23:06:00,School AAWM,SYN-585-AAWM,District I,District I - Block 003,Yes,No,"Classes 6, 7 and 8",Math and Science,121,75,86,115,82,71,80,78,76,316,468,0.7405,Behind
2025-09,2025-09-14 23:23:00,School AAWN,SYN-586-AAWN,District I,District I - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,57,45,45,57,45,40,60,42,43,174,260,0.7471,Behind
2025-09,2025-09-14 23:40:00,School ACMQ,SYN-1681-ACMQ,District I,District I - Block 003,Yes,Yes,Class 6,Math and Science,124,93,101,132,126,110,147,126,100,403,656,0.8139,On Track
2025-09,2025-09-14 23:57:00,School AAXR,SYN-616-AAXR,District I,District I - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,26,19,17,24,18,22,31,24,23,81,123,0.7593,On Track
2025-09,2025-09-15 00:14:00,School AAXS,SYN-617-AAXS,District I,District I - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math,64,32,50,65,41,52,75,42,43,204,260,0.6373,Behind
2025-09,2025-09-15 00:31:00,School AAXT,SYN-618-AAXT,District I,District I - Block 004,Yes,No,Class 6,Math and Science,68,45,44,80,55,55,73,43,45,221,287,0.6493,Behind
2025-09,2025-09-15 00:48:00,School AAXU,SYN-619-AAXU,District I,District I - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,59,20,17,54,21,21,53,15,14,166,108,0.3253,Critical
2025-09,2025-09-15 01:05:00,School AAXV,SYN-620-AAXV,District I,District I - Block 004,Yes,Yes,Class 6,Math and Science,58,33,37,53,30,28,41,19,26,152,173,0.5691,At Risk
2025-09,2025-09-15 01:22:00,School AAXW,SYN-621-AAXW,District I,District I - Block 004,Yes,No,Class 8,Math,177,104,12,154,79,8,192,93,23,523,319,0.305,Critical
2025-09,2025-09-15 01:39:00,School AAXY,SYN-623-AAXY,District I,District I - Block 005,Yes,Yes,Class 8,Science,59,41,44,59,38,38,55,35,36,173,232,0.6705,Behind
2025-09,2025-09-15 01:56:00,School AAXZ,SYN-624-AAXZ,District I,District I - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,180,39,38,60,46,40,60,46,42,300,251,0.4183,At Risk
2025-09,2025-09-15 02:13:00,School AAYX,SYN-648-AAYX,District I,District I - Block 006,Yes,Yes,"Classes 6, 7 and 8",Science,30,26,20,21,17,10,16,12,11,67,96,0.7164,Behind
2025-09,2025-09-15 02:30:00,School AAWV,SYN-594-AAWV,District I,District I - Block 007,Yes,Yes,Class 6,Math and Science,76,53,57,99,78,92,77,58,45,252,383,0.7599,On Track
2025-09,2025-09-15 02:47:00,School AAWW,SYN-595-AAWW,District I,District I - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,54,45,46,60,59,59,59,58,52,173,319,0.922,On Track
2025-09,2025-09-15 03:04:00,School AAWX,SYN-596-AAWX,District I,District I - Block 007,No,No,Not conducted,Not applicable,199,0,0,239,0,0,210,0,0,648,0,0.0,Critical
2025-09,2025-09-15 03:21:00,School AAWY,SYN-597-AAWY,District I,District I - Block 007,Yes,No,"Classes 6, 7 and 8",Math and Science,40,23,28,53,29,28,42,24,27,135,159,0.5889,At Risk
2025-09,2025-09-15 03:38:00,School AAWZ,SYN-598-AAWZ,District I,District I - Block 007,Yes,No,"Classes 6, 7 and 8",Math and Science,32,21,19,32,20,18,34,21,22,98,121,0.6173,Behind
2025-09,2025-09-15 03:55:00,School AAXA,SYN-599-AAXA,District I,District I - Block 007,Yes,No,"Classes 6, 7 and 8",Math and Science,44,32,36,48,31,35,45,35,34,137,203,0.7409,Behind
2025-09,2025-09-15 04:12:00,School AAXB,SYN-600-AAXB,District I,District I - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,111,72,77,114,67,68,108,50,54,333,388,0.5826,At Risk
2025-09,2025-09-15 04:29:00,School AAXC,SYN-601-AAXC,District I,District I - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,118,71,82,118,38,51,127,70,59,363,371,0.511,At Risk
2025-09,2025-09-15 04:46:00,School AAXD,SYN-602-AAXD,District I,District I - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,83,42,35,77,35,36,81,37,34,241,219,0.4544,At Risk
2025-09,2025-09-15 05:03:00,School AAXE,SYN-603-AAXE,District I,District I - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,41,32,25,38,30,25,31,30,16,110,158,0.7182,Behind
2025-09,2025-09-15 05:20:00,School AAXF,SYN-604-AAXF,District I,District I - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,139,63,45,170,78,78,183,82,85,492,431,0.438,At Risk
2025-09,2025-09-15 05:37:00,School AAXG,SYN-605-AAXG,District I,District I - Block 007,Yes,No,Classes 6 and 7,Science,20,16,15,26,16,14,33,23,20,79,104,0.6582,Behind
2025-09,2025-09-15 05:54:00,School AAYO,SYN-639-AAYO,District I,District I - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,105,65,47,92,41,45,106,45,44,303,287,0.4736,At Risk
2025-09,2025-09-15 06:11:00,School AAYP,SYN-640-AAYP,District I,District I - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,110,54,48,92,45,50,62,41,42,264,280,0.5303,At Risk
2025-09,2025-09-15 06:28:00,School AAYQ,SYN-641-AAYQ,District I,District I - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,87,82,74,107,76,70,81,60,63,275,425,0.7727,On Track
2025-09,2025-09-15 06:45:00,School AAXX,SYN-622-AAXX,District I,District I - Block 009,Yes,Yes,Class 6,Math and Science,42,32,35,56,33,36,57,33,32,155,201,0.6484,Behind
2025-09,2025-09-15 07:02:00,School AAYA,SYN-625-AAYA,District I,District I - Block 010,Yes,Yes,Classes 6 and 7,Science,56,49,37,57,47,37,48,26,28,161,224,0.6957,Behind
2025-09,2025-09-15 07:19:00,School AAYB,SYN-626-AAYB,District I,District I - Block 010,Yes,No,"Classes 6, 7 and 8",Math and Science,61,47,50,69,45,52,64,39,39,194,272,0.701,Behind
2025-09,2025-09-15 07:36:00,School AAYC,SYN-627-AAYC,District I,District I - Block 010,Yes,Yes,Classes 6 and 8,Math and Science,51,49,44,54,44,46,43,36,35,148,254,0.8581,On Track
2025-09,2025-09-15 07:53:00,School AAYD,SYN-628-AAYD,District I,District I - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,74,53,44,51,42,41,92,80,78,217,338,0.7788,On Track
2025-09,2025-09-15 08:10:00,School AAYE,SYN-629-AAYE,District I,District I - Block 010,Yes,No,"Classes 6, 7 and 8",Math and Science,28,16,18,37,26,21,41,23,22,106,126,0.5943,At Risk
2025-09,2025-09-15 08:27:00,School AAYF,SYN-630-AAYF,District I,District I - Block 010,No,No,Not conducted,Not applicable,66,0,0,69,0,0,73,0,0,208,0,0.0,Critical
2025-09,2025-09-15 08:44:00,School AAVT,SYN-566-AAVT,District I,District I - Block 011,No,No,Not conducted,Not applicable,33,0,0,37,0,0,33,0,0,103,0,0.0,Critical
2025-09,2025-09-15 09:01:00,School AAVU,SYN-567-AAVU,District I,District I - Block 011,Yes,Yes,Class 6,Science,25,14,16,30,15,16,33,17,19,88,97,0.5511,At Risk
2025-09,2025-09-15 09:18:00,School AAVV,SYN-568-AAVV,District I,District I - Block 011,Yes,Yes,"Classes 6, 7 and 8",Science,48,30,34,63,36,31,70,44,45,181,220,0.6077,Behind
2025-09,2025-09-15 09:35:00,School AAVW,SYN-569-AAVW,District I,District I - Block 011,Yes,Yes,Classes 6 and 8,Science,72,36,44,56,27,31,63,39,31,191,208,0.5445,At Risk
2025-09,2025-09-15 09:52:00,School AAVX,SYN-570-AAVX,District I,District I - Block 011,Yes,Yes,"Classes 6, 7 and 8",Math and Science,185,167,140,160,124,146,169,130,141,514,848,0.8249,On Track
2025-09,2025-09-15 10:09:00,School AAVY,SYN-571-AAVY,District I,District I - Block 011,Yes,Yes,"Classes 6, 7 and 8",Math and Science,35,13,11,29,11,11,19,11,11,83,68,0.4096,At Risk
2025-09,2025-09-15 10:26:00,School AAUN,SYN-534-AAUN,District I,District I - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,74,52,52,68,44,45,72,50,53,214,296,0.6916,Behind
2025-09,2025-09-15 10:43:00,School AAUO,SYN-535-AAUO,District I,District I - Block 012,Yes,Yes,Class 6,Math and Science,19,11,10,22,18,15,20,11,15,61,80,0.6557,Behind
2025-09,2025-09-15 11:00:00,School AAUP,SYN-536-AAUP,District I,District I - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,86,39,54,86,49,46,96,62,52,268,302,0.5634,At Risk
2025-09,2025-09-15 11:17:00,School AAUQ,SYN-537-AAUQ,District I,District I - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,21,7,8,15,7,8,16,10,9,52,49,0.4712,At Risk
2025-09,2025-09-15 11:34:00,School AAUR,SYN-538-AAUR,District I,District I - Block 012,No,No,Not conducted,Not applicable,44,0,0,55,0,0,47,0,0,146,0,0.0,Critical
2025-09,2025-09-15 11:51:00,School AAUS,SYN-539-AAUS,District I,District I - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,44,26,28,52,39,43,56,28,30,152,194,0.6382,Behind
2025-09,2025-09-15 12:08:00,School AAUT,SYN-540-AAUT,District I,District I - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,49,41,41,47,36,32,61,44,51,157,245,0.7803,On Track
2025-09,2025-09-15 12:25:00,School AAUU,SYN-541-AAUU,District I,District I - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,68,54,48,61,49,41,53,41,33,182,266,0.7308,Behind
2025-09,2025-09-15 12:42:00,School AAUV,SYN-542-AAUV,District I,District I - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,162,93,98,188,117,113,144,86,89,494,596,0.6032,Behind
2025-09,2025-09-15 12:59:00,School AAUW,SYN-543-AAUW,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,42,30,28,45,37,32,35,25,28,122,180,0.7377,Behind
2025-09,2025-09-15 13:16:00,School AAUX,SYN-544-AAUX,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,28,25,25,31,28,27,24,21,24,83,150,0.9036,On Track
2025-09,2025-09-15 13:33:00,School AAUY,SYN-545-AAUY,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,69,42,44,53,32,28,51,27,27,173,200,0.578,At Risk
2025-09,2025-09-15 13:50:00,School AAUZ,SYN-546-AAUZ,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,48,27,21,42,20,20,72,31,36,162,155,0.4784,At Risk
2025-09,2025-09-15 14:07:00,School AAVA,SYN-547-AAVA,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,98,60,51,82,55,48,85,50,52,265,316,0.5962,At Risk
2025-09,2025-09-15 14:24:00,School AAVB,SYN-548-AAVB,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,78,42,38,85,45,44,89,59,58,252,286,0.5675,At Risk
2025-09,2025-09-15 14:41:00,School AAVC,SYN-549-AAVC,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,66,35,33,63,35,28,53,25,26,182,182,0.5,At Risk
2025-09,2025-09-15 14:58:00,School AAVD,SYN-550-AAVD,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,74,60,60,68,56,63,66,62,56,208,357,0.8582,On Track
2025-09,2025-09-15 15:15:00,School AAVE,SYN-551-AAVE,District I,District I - Block 013,Yes,Yes,Classes 6 and 8,Science,128,87,62,124,92,74,123,77,67,375,459,0.612,Behind
2025-09,2025-09-15 15:32:00,School AAVF,SYN-552-AAVF,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,90,44,55,82,42,43,51,31,24,223,239,0.5359,At Risk
2025-09,2025-09-15 15:49:00,School AAVG,SYN-553-AAVG,District I,District I - Block 013,Yes,No,"Classes 6, 7 and 8",Math and Science,78,57,57,68,47,57,32,25,23,178,266,0.7472,Behind
2025-09,2025-09-15 16:06:00,School AAVH,SYN-554-AAVH,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,42,34,41,21,21,21,31,30,30,94,177,0.9415,On Track
2025-09,2025-09-15 16:23:00,School AAVI,SYN-555-AAVI,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,141,83,87,182,123,130,197,153,156,520,732,0.7038,Behind
2025-09,2025-09-15 16:40:00,School AAYN,SYN-638-AAYN,District I,District I - Block 014,Yes,No,"Classes 6, 7 and 8",Math and Science,33,26,24,15,14,15,19,19,19,67,117,0.8731,On Track
2025-09,2025-09-15 16:57:00,School AAYR,SYN-642-AAYR,District I,District I - Block 015,Yes,Yes,"Classes 6, 7 and 8",Math and Science,74,26,25,49,31,29,45,27,26,168,164,0.4881,At Risk
2025-09,2025-09-15 17:14:00,School AAYS,SYN-643-AAYS,District I,District I - Block 015,Yes,Yes,Class 6,Math and Science,102,73,73,84,82,58,130,70,80,316,436,0.6899,Behind
2025-09,2025-09-15 17:31:00,School AAYT,SYN-644-AAYT,District I,District I - Block 015,Yes,Yes,Classes 7 and 8,Math and Science,73,42,25,69,38,26,64,44,15,206,190,0.4612,At Risk
2025-09,2025-09-15 17:48:00,School AAYU,SYN-645-AAYU,District I,District I - Block 015,Yes,No,Class 6,Math and Science,149,69,66,136,72,63,120,82,91,405,443,0.5469,At Risk
2025-09,2025-09-15 18:05:00,School AAYV,SYN-646-AAYV,District I,District I - Block 015,Yes,Yes,"Classes 6, 7 and 8",Math and Science,123,71,68,138,73,85,154,89,90,415,476,0.5735,At Risk
2025-09,2025-09-15 18:22:00,School AAYW,SYN-647-AAYW,District I,District I - Block 015,No,No,Not conducted,Not applicable,106,0,0,77,0,0,65,0,0,248,0,0.0,Critical
2025-09,2025-09-15 18:39:00,School AAXH,SYN-606-AAXH,District I,District I - Block 016,Yes,Yes,"Classes 6, 7 and 8",Math and Science,156,70,68,140,52,52,160,66,71,456,379,0.4156,At Risk
2025-09,2025-09-15 18:56:00,School AAXI,SYN-607-AAXI,District I,District I - Block 016,Yes,Yes,"Classes 6, 7 and 8",Math,136,58,58,154,92,53,175,78,58,465,397,0.4269,At Risk
2025-09,2025-09-15 19:13:00,School AAXJ,SYN-608-AAXJ,District I,District I - Block 016,Yes,Yes,Class 7,Math,76,46,35,98,46,52,109,74,62,283,315,0.5565,At Risk
2025-09,2025-09-15 19:30:00,School AAXK,SYN-609-AAXK,District I,District I - Block 016,Yes,No,"Classes 6, 7 and 8",Math and Science,19,11,14,17,15,13,14,11,10,50,74,0.74,Behind
2025-09,2025-09-15 19:47:00,School AAXL,SYN-610-AAXL,District I,District I - Block 016,Yes,Yes,Class 6,Math and Science,19,15,16,17,14,15,14,10,9,50,79,0.79,On Track
2025-09,2025-09-15 20:04:00,School AAXM,SYN-611-AAXM,District I,District I - Block 016,Yes,Yes,"Classes 6, 7 and 8",Math and Science,31,30,30,36,31,34,54,50,53,121,228,0.9421,On Track
2025-09,2025-09-15 20:21:00,School AAXN,SYN-612-AAXN,District I,District I - Block 016,Yes,Yes,"Classes 6, 7 and 8",Math and Science,170,49,25,176,53,49,136,32,52,482,260,0.2697,Critical
2025-09,2025-09-15 20:38:00,School AAXO,SYN-613-AAXO,District I,District I - Block 016,Yes,Yes,Class 6,Science,84,47,56,61,37,38,82,46,46,227,270,0.5947,At Risk
2025-09,2025-09-15 20:55:00,School AAXP,SYN-614-AAXP,District I,District I - Block 016,Yes,No,Class 6,Math and Science,42,19,16,22,10,10,18,8,7,82,70,0.4268,At Risk
2025-09,2025-09-15 21:12:00,School AAXQ,SYN-615-AAXQ,District I,District I - Block 016,Yes,Yes,"Classes 6, 7 and 8",Math and Science,70,44,56,50,32,47,100,72,80,220,331,0.7523,On Track
2025-09,2025-09-15 21:29:00,School AAVJ,SYN-556-AAVJ,District I,District I - Block 017,Yes,Yes,"Classes 6, 7 and 8",Math and Science,53,33,39,52,34,34,62,38,33,167,211,0.6317,Behind
2025-09,2025-09-15 21:46:00,School AAVK,SYN-557-AAVK,District I,District I - Block 017,Yes,Yes,"Classes 6, 7 and 8",Math and Science,108,64,75,109,66,73,134,81,72,351,431,0.614,Behind
2025-09,2025-09-15 22:03:00,School AAVL,SYN-558-AAVL,District I,District I - Block 017,Yes,Yes,"Classes 6, 7 and 8",Science,108,82,83,92,76,70,96,64,63,296,438,0.7399,Behind
2025-09,2025-09-15 22:20:00,School AAVM,SYN-559-AAVM,District I,District I - Block 017,Yes,Yes,"Classes 6, 7 and 8",Math and Science,68,50,55,94,66,69,82,58,59,244,357,0.7316,Behind
2025-09,2025-09-15 22:37:00,School AAVN,SYN-560-AAVN,District I,District I - Block 017,Yes,Yes,"Classes 6, 7 and 8",Math and Science,97,53,67,131,62,65,127,75,79,355,401,0.5648,At Risk
2025-09,2025-09-15 22:54:00,School AAVO,SYN-561-AAVO,District I,District I - Block 017,Yes,Yes,"Classes 6, 7 and 8",Math,93,50,70,97,65,75,97,56,87,287,403,0.7021,Behind
2025-09,2025-09-15 23:11:00,School AAVP,SYN-562-AAVP,District I,District I - Block 017,Yes,Yes,"Classes 6, 7 and 8",Math and Science,114,71,68,148,80,79,108,69,68,370,435,0.5878,At Risk
2025-09,2025-09-15 23:28:00,School AAVQ,SYN-563-AAVQ,District I,District I - Block 017,Yes,Yes,"Classes 6, 7 and 8",Math and Science,63,52,51,59,57,49,63,50,52,185,311,0.8405,On Track
2025-09,2025-09-15 23:45:00,School AAVR,SYN-564-AAVR,District I,District I - Block 017,Yes,Yes,"Classes 6, 7 and 8",Math and Science,22,15,15,24,16,16,22,11,12,68,85,0.625,Behind
2025-09,2025-09-16 00:02:00,School AAVS,SYN-565-AAVS,District I,District I - Block 017,Yes,Yes,Classes 7 and 8,Science,52,51,49,66,57,33,69,53,45,187,288,0.7701,On Track
2025-09,2025-09-16 00:19:00,School AAYG,SYN-631-AAYG,District I,District I - Block 018,No,No,Not conducted,Not applicable,95,0,0,92,0,0,84,0,0,271,0,0.0,Critical
2025-09,2025-09-16 00:36:00,School AAYH,SYN-632-AAYH,District I,District I - Block 018,Yes,Yes,"Classes 6, 7 and 8",Science,79,56,39,62,52,32,53,34,31,194,244,0.6289,Behind
2025-09,2025-09-16 00:53:00,School AAYI,SYN-633-AAYI,District I,District I - Block 018,Yes,Yes,"Classes 6, 7 and 8",Math and Science,54,36,27,38,25,24,28,20,21,120,153,0.6375,Behind
2025-09,2025-09-16 01:10:00,School AAYJ,SYN-634-AAYJ,District I,District I - Block 018,Yes,No,Class 6,Math and Science,42,41,41,60,59,59,47,46,46,149,292,0.9799,On Track
2025-09,2025-09-16 01:27:00,School AAAV,SYN-022-AAAV,District J,District J - Block 001,No,No,Not conducted,Not applicable,58,0,0,56,0,0,42,0,0,156,0,0.0,Critical
2025-09,2025-09-16 01:44:00,School AAAW,SYN-023-AAAW,District J,District J - Block 001,No,No,Not conducted,Not applicable,135,0,0,91,0,0,82,0,0,308,0,0.0,Critical
2025-09,2025-09-16 02:01:00,School AAGZ,SYN-182-AAGZ,District J,District J - Block 001,Yes,Yes,Class 6,Science,63,33,31,46,36,32,45,28,30,154,190,0.6169,Behind
2025-09,2025-09-16 02:18:00,School AAAX,SYN-024-AAAX,District J,District J - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,42,32,30,15,10,10,25,21,21,82,124,0.7561,On Track
