Reporting Month,Timestamp,What is the name of your school?,What is your school's synthetic school code?,What is the name of your district?,Block Details,Was the PBL project conducted in your school this month?,Was evidence submitted for the completed PBL project?,In which class/classes did you conduct the PBL project?,Which subject do you teach?,"Total number of students enrolled in Class 6, including all sections","Average student attendance during the Class 6 PBL Science session. If you did not teach Science in Class 6, enter 0.","Average student attendance during the Class 6 PBL Math session. If you did not teach Math in Class 6, enter 0.","Total number of students enrolled in Class 7, including all sections","Average student attendance during the Class 7 PBL Science session. If you did not teach Science in Class 7, enter 0.","Average student attendance during the Class 7 PBL Math session. If you did not teach Math in Class 7, enter 0.","Total number of students enrolled in Class 8, including all sections","Average student attendance during the Class 8 PBL Science session. If you did not teach Science in Class 8, enter 0.","Average student attendance during the Class 8 PBL Math session. If you did not teach Math in Class 8, enter 0.",Derived: Total enrollment across Classes 6-8,Derived: Total attendance across PBL Science and Math sessions,Derived: Overall PBL attendance rate,Derived: Risk status
2025-08,2025-08-15 01:39:00,School AAXY,SYN-623-AAXY,District I,District I - Block 005,No,No,Not conducted,Not applicable,59,0,0,59,0,0,55,0,0,173,0,0.0,Critical
2025-08,2025-08-15 01:56:00,School AAXZ,SYN-624-AAXZ,District I,District I - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,180,44,36,60,41,40,60,48,44,300,253,0.4217,At Risk
2025-08,2025-08-15 02:13:00,School AAYX,SYN-648-AAYX,District I,District I - Block 006,Yes,Yes,"Classes 6, 7 and 8",Science,30,23,14,21,16,11,16,12,10,67,86,0.6418,Behind
2025-08,2025-08-15 02:30:00,School AAWV,SYN-594-AAWV,District I,District I - Block 007,Yes,Yes,Class 6,Math and Science,76,45,47,99,80,81,77,47,52,252,352,0.6984,Behind
2025-08,2025-08-15 02:47:00,School AAWW,SYN-595-AAWW,District I,District I - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,54,51,53,60,57,55,59,57,52,173,325,0.9393,On Track
2025-08,2025-08-15 03:04:00,School AAWX,SYN-596-AAWX,District I,District I - Block 007,Yes,No,"Classes 6, 7 and 8",Math and Science,199,102,94,239,103,102,210,102,86,648,589,0.4545,At Risk
2025-08,2025-08-15 03:21:00,School AAWY,SYN-597-AAWY,District I,District I - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,40,22,24,53,30,29,42,25,23,135,153,0.5667,At Risk
2025-08,2025-08-15 03:38:00,School AAWZ,SYN-598-AAWZ,District I,District I - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,32,17,20,32,20,20,34,19,20,98,116,0.5918,At Risk
2025-08,2025-08-15 03:55:00,School AAXA,SYN-599-AAXA,District I,District I - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,44,32,31,48,36,33,45,31,34,137,197,0.719,Behind
2025-08,2025-08-15 04:12:00,School AAXB,SYN-600-AAXB,District I,District I - Block 007,No,No,Not conducted,Not applicable,111,0,0,114,0,0,108,0,0,333,0,0.0,Critical
2025-08,2025-08-15 04:29:00,School AAXC,SYN-601-AAXC,District I,District I - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,118,55,84,118,37,42,127,61,76,363,355,0.489,At Risk
2025-08,2025-08-15 04:46:00,School AAXD,SYN-602-AAXD,District I,District I - Block 007,Yes,No,"Classes 6, 7 and 8",Math and Science,83,42,36,77,38,35,81,32,35,241,218,0.4523,At Risk
2025-08,2025-08-15 05:03:00,School AAXE,SYN-603-AAXE,District I,District I - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,41,31,24,38,26,23,31,30,15,110,149,0.6773,Behind
2025-08,2025-08-15 05:20:00,School AAXF,SYN-604-AAXF,District I,District I - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,139,70,44,170,68,72,183,75,90,492,419,0.4258,At Risk
2025-08,2025-08-15 05:37:00,School AAXG,SYN-605-AAXG,District I,District I - Block 007,Yes,Yes,Classes 6 and 7,Science,20,15,14,26,16,12,33,19,18,79,94,0.5949,At Risk
2025-08,2025-08-15 05:54:00,School AAYO,SYN-639-AAYO,District I,District I - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,105,62,50,92,35,38,106,46,49,303,280,0.462,At Risk
2025-08,2025-08-15 06:11:00,School AAYP,SYN-640-AAYP,District I,District I - Block 008,No,No,Not conducted,Not applicable,110,0,0,92,0,0,62,0,0,264,0,0.0,Critical
2025-08,2025-08-15 06:28:00,School AAYQ,SYN-641-AAYQ,District I,District I - Block 008,No,No,Not conducted,Not applicable,87,0,0,107,0,0,81,0,0,275,0,0.0,Critical
2025-08,2025-08-15 06:45:00,School AAXX,SYN-622-AAXX,District I,District I - Block 009,Yes,No,Class 6,Math and Science,42,29,35,56,31,37,57,31,29,155,192,0.6194,Behind
2025-08,2025-08-15 07:02:00,School AAYA,SYN-625-AAYA,District I,District I - Block 010,Yes,No,Classes 6 and 7,Science,56,48,34,57,46,28,48,30,29,161,215,0.6677,Behind
2025-08,2025-08-15 07:19:00,School AAYB,SYN-626-AAYB,District I,District I - Block 010,Yes,No,"Classes 6, 7 and 8",Math and Science,61,44,52,69,44,43,64,36,43,194,262,0.6753,Behind
2025-08,2025-08-15 07:36:00,School AAYC,SYN-627-AAYC,District I,District I - Block 010,Yes,Yes,Classes 6 and 8,Math and Science,51,42,45,54,47,47,43,39,32,148,252,0.8514,On Track
2025-08,2025-08-15 07:53:00,School AAYD,SYN-628-AAYD,District I,District I - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,74,45,50,51,42,48,92,83,74,217,342,0.788,On Track
2025-08,2025-08-15 08:10:00,School AAYE,SYN-629-AAYE,District I,District I - Block 010,Yes,No,"Classes 6, 7 and 8",Math and Science,28,14,14,37,22,20,41,18,24,106,112,0.5283,At Risk
2025-08,2025-08-15 08:27:00,School AAYF,SYN-630-AAYF,District I,District I - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,66,45,49,69,48,50,73,54,56,208,302,0.726,Behind
2025-08,2025-08-15 08:44:00,School AAVT,SYN-566-AAVT,District I,District I - Block 011,Yes,No,Class 6,Math and Science,33,25,27,37,28,28,33,22,24,103,154,0.7476,Behind
2025-08,2025-08-15 09:01:00,School AAVU,SYN-567-AAVU,District I,District I - Block 011,No,No,Not conducted,Not applicable,25,0,0,30,0,0,33,0,0,88,0,0.0,Critical
2025-08,2025-08-15 09:18:00,School AAVV,SYN-568-AAVV,District I,District I - Block 011,Yes,Yes,"Classes 6, 7 and 8",Science,48,33,33,63,32,34,70,49,48,181,229,0.6326,Behind
2025-08,2025-08-15 09:35:00,School AAVW,SYN-569-AAVW,District I,District I - Block 011,Yes,Yes,Classes 6 and 8,Science,72,34,29,56,27,34,63,42,34,191,200,0.5236,At Risk
2025-08,2025-08-15 09:52:00,School AAVX,SYN-570-AAVX,District I,District I - Block 011,Yes,Yes,"Classes 6, 7 and 8",Math and Science,185,145,133,160,129,130,169,120,133,514,790,0.7685,On Track
2025-08,2025-08-15 10:09:00,School AAVY,SYN-571-AAVY,District I,District I - Block 011,No,No,Not conducted,Not applicable,35,0,0,29,0,0,19,0,0,83,0,0.0,Critical
2025-08,2025-08-15 10:26:00,School AAUN,SYN-534-AAUN,District I,District I - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,74,50,46,68,41,41,72,45,48,214,271,0.6332,Behind
2025-08,2025-08-15 10:43:00,School AAUO,SYN-535-AAUO,District I,District I - Block 012,Yes,No,Class 6,Math and Science,19,10,9,22,17,16,20,12,15,61,79,0.6475,Behind
2025-08,2025-08-15 11:00:00,School AAUP,SYN-536-AAUP,District I,District I - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,86,59,42,86,45,51,96,43,50,268,290,0.541,At Risk
2025-08,2025-08-15 11:17:00,School AAUQ,SYN-537-AAUQ,District I,District I - Block 012,Yes,No,"Classes 6, 7 and 8",Math and Science,21,7,7,15,7,8,16,10,7,52,46,0.4423,At Risk
2025-08,2025-08-15 11:34:00,School AAUR,SYN-538-AAUR,District I,District I - Block 012,No,No,Not conducted,Not applicable,44,0,0,55,0,0,47,0,0,146,0,0.0,Critical
2025-08,2025-08-15 11:51:00,School AAUS,SYN-539-AAUS,District I,District I - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,44,24,28,52,33,35,56,34,31,152,185,0.6086,Behind
2025-08,2025-08-15 12:08:00,School AAUT,SYN-540-AAUT,District I,District I - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,49,40,37,47,32,35,61,41,49,157,234,0.7452,Behind
2025-08,2025-08-15 12:25:00,School AAUU,SYN-541-AAUU,District I,District I - Block 012,No,No,Not conducted,Not applicable,68,0,0,61,0,0,53,0,0,182,0,0.0,Critical
2025-08,2025-08-15 12:42:00,School AAUV,SYN-542-AAUV,District I,District I - Block 012,No,No,Not conducted,Not applicable,162,0,0,188,0,0,144,0,0,494,0,0.0,Critical
2025-08,2025-08-15 12:59:00,School AAUW,SYN-543-AAUW,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,42,28,30,45,33,30,35,27,27,122,175,0.7172,Behind
2025-08,2025-08-15 13:16:00,School AAUX,SYN-544-AAUX,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,28,25,24,31,30,26,24,20,21,83,146,0.8795,On Track
2025-08,2025-08-15 13:33:00,School AAUY,SYN-545-AAUY,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,69,44,41,53,31,29,51,30,28,173,203,0.5867,At Risk
2025-08,2025-08-15 13:50:00,School AAUZ,SYN-546-AAUZ,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,48,23,19,42,19,22,72,30,37,162,150,0.463,At Risk
2025-08,2025-08-15 14:07:00,School AAVA,SYN-547-AAVA,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,98,57,47,82,50,52,85,46,43,265,295,0.5566,At Risk
2025-08,2025-08-15 14:24:00,School AAVB,SYN-548-AAVB,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,78,42,37,85,40,39,89,50,54,252,262,0.5198,At Risk
2025-08,2025-08-15 14:41:00,School AAVC,SYN-549-AAVC,District I,District I - Block 013,No,No,Not conducted,Not applicable,66,0,0,63,0,0,53,0,0,182,0,0.0,Critical
2025-08,2025-08-15 14:58:00,School AAVD,SYN-550-AAVD,District I,District I - Block 013,No,No,Not conducted,Not applicable,74,0,0,68,0,0,66,0,0,208,0,0.0,Critical
2025-08,2025-08-15 15:15:00,School AAVE,SYN-551-AAVE,District I,District I - Block 013,Yes,Yes,Classes 6 and 8,Science,128,87,71,124,98,76,123,81,60,375,473,0.6307,Behind
2025-08,2025-08-15 15:32:00,School AAVF,SYN-552-AAVF,District I,District I - Block 013,Yes,No,"Classes 6, 7 and 8",Math and Science,90,44,60,82,45,40,51,28,25,223,242,0.5426,At Risk
2025-08,2025-08-15 15:49:00,School AAVG,SYN-553-AAVG,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,78,50,60,68,46,47,32,26,22,178,251,0.7051,Behind
2025-08,2025-08-15 16:06:00,School AAVH,SYN-554-AAVH,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,42,39,41,21,21,21,31,30,30,94,182,0.9681,On Track
2025-08,2025-08-15 16:23:00,School AAVI,SYN-555-AAVI,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,141,81,83,182,130,118,197,123,134,520,669,0.6433,Behind
2025-08,2025-08-15 16:40:00,School AAYN,SYN-638-AAYN,District I,District I - Block 014,Yes,Yes,"Classes 6, 7 and 8",Math and Science,33,25,26,15,14,15,19,18,16,67,114,0.8507,On Track
2025-08,2025-08-15 16:57:00,School AAYR,SYN-642-AAYR,District I,District I - Block 015,Yes,Yes,"Classes 6, 7 and 8",Math and Science,74,24,24,49,32,24,45,25,30,168,159,0.4732,At Risk
2025-08,2025-08-15 17:14:00,School AAYS,SYN-643-AAYS,District I,District I - Block 015,Yes,Yes,Class 6,Math and Science,102,63,65,84,74,61,130,72,78,316,413,0.6535,Behind
2025-08,2025-08-15 17:31:00,School AAYT,SYN-644-AAYT,District I,District I - Block 015,No,No,Not conducted,Not applicable,73,0,0,69,0,0,64,0,0,206,0,0.0,Critical
2025-08,2025-08-15 17:48:00,School AAYU,SYN-645-AAYU,District I,District I - Block 015,Yes,Yes,Class 6,Math and Science,149,73,62,136,73,66,120,72,90,405,436,0.5383,At Risk
2025-08,2025-08-15 18:05:00,School AAYV,SYN-646-AAYV,District I,District I - Block 015,Yes,Yes,"Classes 6, 7 and 8",Math and Science,123,69,72,138,81,77,154,84,78,415,461,0.5554,At Risk
2025-08,2025-08-15 18:22:00,School AAYW,SYN-647-AAYW,District I,District I - Block 015,No,No,Not conducted,Not applicable,106,0,0,77,0,0,65,0,0,248,0,0.0,Critical
2025-08,2025-08-15 18:39:00,School AAXH,SYN-606-AAXH,District I,District I - Block 016,Yes,Yes,"Classes 6, 7 and 8",Math and Science,156,67,72,140,50,49,160,56,56,456,350,0.3838,At Risk
2025-08,2025-08-15 18:56:00,School AAXI,SYN-607-AAXI,District I,District I - Block 016,Yes,No,"Classes 6, 7 and 8",Math,136,55,52,154,75,55,175,76,64,465,377,0.4054,At Risk
2025-08,2025-08-15 19:13:00,School AAXJ,SYN-608-AAXJ,District I,District I - Block 016,Yes,Yes,Class 7,Math,76,50,42,98,55,50,109,56,55,283,308,0.5442,At Risk
2025-08,2025-08-15 19:30:00,School AAXK,SYN-609-AAXK,District I,District I - Block 016,Yes,No,"Classes 6, 7 and 8",Math and Science,19,11,13,17,13,13,14,10,10,50,70,0.7,Behind
2025-08,2025-08-15 19:47:00,School AAXL,SYN-610-AAXL,District I,District I - Block 016,Yes,Yes,Class 6,Math and Science,19,15,14,17,12,13,14,9,10,50,73,0.73,Behind
2025-08,2025-08-15 20:04:00,School AAXM,SYN-611-AAXM,District I,District I - Block 016,No,No,Not conducted,Not applicable,31,0,0,36,0,0,54,0,0,121,0,0.0,Critical
2025-08,2025-08-15 20:21:00,School AAXN,SYN-612-AAXN,District I,District I - Block 016,Yes,Yes,"Classes 6, 7 and 8",Math and Science,170,47,28,176,51,48,136,33,49,482,256,0.2656,Critical
2025-08,2025-08-15 20:38:00,School AAXO,SYN-613-AAXO,District I,District I - Block 016,No,No,Not conducted,Not applicable,84,0,0,61,0,0,82,0,0,227,0,0.0,Critical
2025-08,2025-08-15 20:55:00,School AAXP,SYN-614-AAXP,District I,District I - Block 016,Yes,Yes,Class 6,Math and Science,42,17,18,22,10,9,18,7,8,82,69,0.4207,At Risk
2025-08,2025-08-15 21:12:00,School AAXQ,SYN-615-AAXQ,District I,District I - Block 016,No,No,Not conducted,Not applicable,70,0,0,50,0,0,100,0,0,220,0,0.0,Critical
2025-08,2025-08-15 21:29:00,School AAVJ,SYN-556-AAVJ,District I,District I - Block 017,Yes,No,"Classes 6, 7 and 8",Math and Science,53,33,32,52,32,31,62,35,32,167,195,0.5838,At Risk
2025-08,2025-08-15 21:46:00,School AAVK,SYN-557-AAVK,District I,District I - Block 017,Yes,Yes,"Classes 6, 7 and 8",Math and Science,108,66,60,109,76,67,134,81,70,351,420,0.5983,At Risk
2025-08,2025-08-15 22:03:00,School AAVL,SYN-558-AAVL,District I,District I - Block 017,Yes,Yes,"Classes 6, 7 and 8",Science,108,72,70,92,71,63,96,65,57,296,398,0.6723,Behind
2025-08,2025-08-15 22:20:00,School AAVM,SYN-559-AAVM,District I,District I - Block 017,Yes,Yes,"Classes 6, 7 and 8",Math and Science,68,53,56,94,71,72,82,57,54,244,363,0.7439,Behind
2025-08,2025-08-15 22:37:00,School AAVN,SYN-560-AAVN,District I,District I - Block 017,Yes,Yes,"Classes 6, 7 and 8",Math and Science,97,51,65,131,58,61,127,69,79,355,383,0.5394,At Risk
2025-08,2025-08-15 22:54:00,School AAVO,SYN-561-AAVO,District I,District I - Block 017,Yes,Yes,"Classes 6, 7 and 8",Math,93,52,76,97,51,81,97,43,77,287,380,0.662,Behind
2025-08,2025-08-15 23:11:00,School AAVP,SYN-562-AAVP,District I,District I - Block 017,Yes,Yes,"Classes 6, 7 and 8",Math and Science,114,65,66,148,84,80,108,70,78,370,443,0.5986,At Risk
2025-08,2025-08-15 23:28:00,School AAVQ,SYN-563-AAVQ,District I,District I - Block 017,Yes,Yes,"Classes 6, 7 and 8",Math and Science,63,48,48,59,51,54,63,53,50,185,304,0.8216,On Track
2025-08,2025-08-15 23:45:00,School AAVR,SYN-564-AAVR,District I,District I - Block 017,Yes,No,"Classes 6, 7 and 8",Math and Science,22,14,14,24,14,13,22,11,12,68,78,0.5735,At Risk
2025-08,2025-08-16 00:02:00,School AAVS,SYN-565-AAVS,District I,District I - Block 017,Yes,Yes,Classes 7 and 8,Science,52,44,44,66,47,31,69,48,44,187,258,0.6898,Behind
2025-08,2025-08-16 00:19:00,School AAYG,SYN-631-AAYG,District I,District I - Block 018,Yes,Yes,Class 6,Math,95,51,42,92,62,44,84,45,41,271,285,0.5258,At Risk
2025-08,2025-08-16 00:36:00,School AAYH,SYN-632-AAYH,District I,District I - Block 018,Yes,Yes,"Classes 6, 7 and 8",Science,79,53,50,62,50,42,53,32,32,194,259,0.6675,Behind
2025-08,2025-08-16 00:53:00,School AAYI,SYN-633-AAYI,District I,District I - Block 018,No,No,Not conducted,Not applicable,54,0,0,38,0,0,28,0,0,120,0,0.0,Critical
2025-08,2025-08-16 01:10:00,School AAYJ,SYN-634-AAYJ,District I,District I - Block 018,Yes,Yes,Class 6,Math and Science,42,41,41,60,59,59,47,46,46,149,292,0.9799,On Track
2025-08,2025-08-16 01:27:00,School AAAV,SYN-022-AAAV,District J,District J - Block 001,Yes,No,"Classes 6, 7 and 8",Math and Science,58,40,39,56,47,38,42,31,34,156,229,0.734,Behind
2025-08,2025-08-16 01:44:00,School AAAW,SYN-023-AAAW,District J,District J - Block 001,Yes,Yes,"Classes 6, 7 and 8",Science,135,65,97,91,58,52,82,53,41,308,366,0.5942,At Risk
2025-08,2025-08-16 02:01:00,School AAGZ,SYN-182-AAGZ,District J,District J - Block 001,Yes,Yes,Class 6,Science,63,36,35,46,33,32,45,27,28,154,191,0.6201,Behind
2025-08,2025-08-16 02:18:00,School AAAX,SYN-024-AAAX,District J,District J - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,42,30,25,15,9,10,25,17,20,82,111,0.6768,Behind
2025-08,2025-08-16 02:35:00,School AAAY,SYN-025-AAAY,District J,District J - Block 002,Yes,Yes,Class 7,Math and Science,17,16,15,11,9,10,15,12,9,43,71,0.8256,On Track
2025-08,2025-08-16 02:52:00,School AAAZ,SYN-026-AAAZ,District J,District J - Block 002,Yes,Yes,Class 7,Science,18,13,7,17,17,11,18,16,14,53,78,0.7358,Behind
2025-08,2025-08-16 03:09:00,School AABA,SYN-027-AABA,District J,District J - Block 002,Yes,Yes,Class 6,Science,65,39,48,48,44,41,85,61,69,198,302,0.7626,On Track
2025-08,2025-08-16 03:26:00,School AABB,SYN-028-AABB,District J,District J - Block 002,Yes,Yes,Class 6,Math and Science,32,28,30,34,27,25,32,28,27,98,165,0.8418,On Track
2025-08,2025-08-16 03:43:00,School AABC,SYN-029-AABC,District J,District J - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,103,75,85,129,92,103,146,89,96,378,540,0.7143,Behind
2025-08,2025-08-16 04:00:00,School AABD,SYN-030-AABD,District J,District J - Block 002,Yes,Yes,"Classes 6, 7 and 8",Science,22,16,14,30,23,11,27,20,15,79,99,0.6266,Behind
2025-08,2025-08-16 04:17:00,School AABE,SYN-031-AABE,District J,District J - Block 002,Yes,No,Class 7,Science,30,21,18,25,18,16,30,20,16,85,109,0.6412,Behind
2025-08,2025-08-16 04:34:00,School AABF,SYN-032-AABF,District J,District J - Block 002,Yes,Yes,"Classes 6, 7 and 8",Science,26,9,14,19,12,12,16,10,8,61,65,0.5328,At Risk
2025-08,2025-08-16 04:51:00,School AABG,SYN-033-AABG,District J,District J - Block 002,Yes,Yes,Classes 6 and 8,Math,17,9,17,30,26,26,27,26,23,74,127,0.8581,On Track
2025-08,2025-08-16 05:08:00,School AABH,SYN-034-AABH,District J,District J - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,37,31,36,35,27,24,41,38,38,113,194,0.8584,On Track
2025-08,2025-08-16 05:25:00,School AABI,SYN-035-AABI,District J,District J - Block 002,Yes,Yes,Class 8,Science,35,16,23,45,28,21,50,30,32,130,150,0.5769,At Risk
2025-08,2025-08-16 05:42:00,School AABJ,SYN-036-AABJ,District J,District J - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math,27,20,21,19,15,16,14,12,13,60,97,0.8083,On Track
2025-08,2025-08-16 05:59:00,School AABK,SYN-037-AABK,District J,District J - Block 002,Yes,Yes,Class 6,Math and Science,14,8,8,22,13,13,15,7,8,51,57,0.5588,At Risk
2025-08,2025-08-16 06:16:00,School AABL,SYN-038-AABL,District J,District J - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,35,23,26,34,23,21,36,21,21,105,135,0.6429,Behind
2025-08,2025-08-16 06:33:00,School AABM,SYN-039-AABM,District J,District J - Block 002,Yes,Yes,Class 6,Science,64,52,52,56,43,38,57,46,50,177,281,0.7938,On Track
2025-08,2025-08-16 06:50:00,School AABN,SYN-040-AABN,District J,District J - Block 003,Yes,Yes,"Classes 6, 7 and 8",Science,83,46,43,83,51,46,52,39,32,218,257,0.5894,At Risk
2025-08,2025-08-16 07:07:00,School AABO,SYN-041-AABO,District J,District J - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math,49,22,32,53,36,37,50,31,37,152,195,0.6414,Behind
2025-08,2025-08-16 07:24:00,School AABP,SYN-042-AABP,District J,District J - Block 003,Yes,No,Class 6,Math and Science,72,45,52,70,49,51,47,30,28,189,255,0.6746,Behind
2025-08,2025-08-16 07:41:00,School AABQ,SYN-043-AABQ,District J,District J - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,91,68,63,90,55,70,78,63,58,259,377,0.7278,Behind
2025-08,2025-08-16 07:58:00,School AABR,SYN-044-AABR,District J,District J - Block 004,Yes,Yes,Class 6,Science,149,100,93,129,91,105,121,85,104,399,578,0.7243,Behind
2025-08,2025-08-16 08:15:00,School AABS,SYN-045-AABS,District J,District J - Block 004,Yes,Yes,Class 6,Science,142,89,94,122,59,60,120,70,68,384,440,0.5729,At Risk
2025-08,2025-08-16 08:32:00,School AABT,SYN-046-AABT,District J,District J - Block 004,Yes,Yes,Classes 6 and 8,Math and Science,165,135,151,145,142,142,139,135,135,449,840,0.9354,On Track
2025-08,2025-08-16 08:49:00,School AABU,SYN-047-AABU,District J,District J - Block 004,Yes,Yes,Class 6,Math,85,55,59,107,76,90,63,44,39,255,363,0.7118,Behind
2025-08,2025-08-16 09:06:00,School AABV,SYN-048-AABV,District J,District J - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,41,35,32,33,23,25,41,31,27,115,173,0.7522,On Track
2025-08,2025-08-16 09:23:00,School AABW,SYN-049-AABW,District J,District J - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,180,119,123,177,133,141,119,86,75,476,677,0.7111,Behind
2025-08,2025-08-16 09:40:00,School AABX,SYN-050-AABX,District J,District J - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,50,37,38,49,36,32,42,24,21,141,188,0.6667,Behind
2025-08,2025-08-16 09:57:00,School AABY,SYN-051-AABY,District J,District J - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,64,40,36,71,43,44,48,47,44,183,254,0.694,Behind
2025-08,2025-08-16 10:14:00,School AABZ,SYN-052-AABZ,District J,District J - Block 005,Yes,No,Class 6,Math and Science,137,79,75,111,62,65,84,57,61,332,399,0.6009,Behind
2025-08,2025-08-16 10:31:00,School AACA,SYN-053-AACA,District J,District J - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,41,26,40,76,64,67,46,45,45,163,287,0.8804,On Track
2025-08,2025-08-16 10:48:00,School AACB,SYN-054-AACB,District J,District J - Block 005,Yes,No,Class 6,Math,39,17,22,77,41,18,48,11,33,164,142,0.4329,At Risk
2025-08,2025-08-16 11:05:00,School AACC,SYN-055-AACC,District J,District J - Block 005,No,No,Not conducted,Not applicable,56,0,0,46,0,0,48,0,0,150,0,0.0,Critical
2025-08,2025-08-16 11:22:00,School AACD,SYN-056-AACD,District J,District J - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,79,62,64,66,47,51,51,36,41,196,301,0.7679,On Track
2025-08,2025-08-16 11:39:00,School AACE,SYN-057-AACE,District J,District J - Block 005,Yes,Yes,Class 6,Math,36,28,26,51,29,47,40,37,30,127,197,0.7756,On Track
2025-08,2025-08-16 11:56:00,School AACF,SYN-058-AACF,District J,District J - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,116,90,80,97,65,80,87,76,72,300,463,0.7717,On Track
2025-08,2025-08-16 12:13:00,School AACG,SYN-059-AACG,District J,District J - Block 005,Yes,No,Classes 7 and 8,Science,96,64,43,59,34,28,45,39,41,200,249,0.6225,Behind
2025-08,2025-08-16 12:30:00,School AACH,SYN-060-AACH,District J,District J - Block 005,Yes,No,"Classes 6, 7 and 8",Math and Science,159,75,74,163,82,68,89,36,42,411,377,0.4586,At Risk
