Reporting Month,Timestamp,What is the name of your school?,What is your school's synthetic school code?,What is the name of your district?,Block Details,Was the PBL project conducted in your school this month?,Was evidence submitted for the completed PBL project?,In which class/classes did you conduct the PBL project?,Which subject do you teach?,"Total number of students enrolled in Class 6, including all sections","Average student attendance during the Class 6 PBL Science session. If you did not teach Science in Class 6, enter 0.","Average student attendance during the Class 6 PBL Math session. If you did not teach Math in Class 6, enter 0.","Total number of students enrolled in Class 7, including all sections","Average student attendance during the Class 7 PBL Science session. If you did not teach Science in Class 7, enter 0.","Average student attendance during the Class 7 PBL Math session. If you did not teach Math in Class 7, enter 0.","Total number of students enrolled in Class 8, including all sections","Average student attendance during the Class 8 PBL Science session. If you did not teach Science in Class 8, enter 0.","Average student attendance during the Class 8 PBL Math session. If you did not teach Math in Class 8, enter 0.",Derived: Total enrollment across Classes 6-8,Derived: Total attendance across PBL Science and Math sessions,Derived: Overall PBL attendance rate,Derived: Risk status
2025-07,2025-07-15 04:46:00,School AAXD,SYN-602-AAXD,District I,District I - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,83,38,33,77,34,34,81,37,33,241,209,0.4336,At Risk
2025-07,2025-07-15 05:03:00,School AAXE,SYN-603-AAXE,District I,District I - Block 007,Yes,No,"Classes 6, 7 and 8",Math and Science,41,24,20,38,22,23,31,30,16,110,135,0.6136,Behind
2025-07,2025-07-15 05:20:00,School AAXF,SYN-604-AAXF,District I,District I - Block 007,Yes,No,"Classes 6, 7 and 8",Math and Science,139,63,43,170,74,72,183,69,79,492,400,0.4065,At Risk
2025-07,2025-07-15 05:37:00,School AAXG,SYN-605-AAXG,District I,District I - Block 007,Yes,No,Classes 6 and 7,Science,20,13,12,26,16,18,33,18,17,79,94,0.5949,At Risk
2025-07,2025-07-15 05:54:00,School AAYO,SYN-639-AAYO,District I,District I - Block 008,Yes,No,"Classes 6, 7 and 8",Math and Science,105,63,48,92,33,38,106,47,42,303,271,0.4472,At Risk
2025-07,2025-07-15 06:11:00,School AAYP,SYN-640-AAYP,District I,District I - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,110,47,40,92,39,43,62,35,35,264,239,0.4527,At Risk
2025-07,2025-07-15 06:28:00,School AAYQ,SYN-641-AAYQ,District I,District I - Block 008,Yes,No,"Classes 6, 7 and 8",Math and Science,87,78,72,107,67,64,81,65,65,275,411,0.7473,Behind
2025-07,2025-07-15 06:45:00,School AAXX,SYN-622-AAXX,District I,District I - Block 009,Yes,Yes,Class 6,Math and Science,42,28,30,56,33,36,57,25,31,155,183,0.5903,At Risk
2025-07,2025-07-15 07:02:00,School AAYA,SYN-625-AAYA,District I,District I - Block 010,No,No,Not conducted,Not applicable,56,0,0,57,0,0,48,0,0,161,0,0.0,Critical
2025-07,2025-07-15 07:19:00,School AAYB,SYN-626-AAYB,District I,District I - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,61,39,40,69,39,45,64,37,39,194,239,0.616,Behind
2025-07,2025-07-15 07:36:00,School AAYC,SYN-627-AAYC,District I,District I - Block 010,Yes,Yes,Classes 6 and 8,Math and Science,51,40,36,54,41,37,43,30,31,148,215,0.7264,Behind
2025-07,2025-07-15 07:53:00,School AAYD,SYN-628-AAYD,District I,District I - Block 010,Yes,No,"Classes 6, 7 and 8",Math and Science,74,41,46,51,44,45,92,74,68,217,318,0.7327,Behind
2025-07,2025-07-15 08:10:00,School AAYE,SYN-629-AAYE,District I,District I - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,28,14,15,37,19,18,41,19,18,106,103,0.4858,At Risk
2025-07,2025-07-15 08:27:00,School AAYF,SYN-630-AAYF,District I,District I - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,66,46,45,69,40,45,73,48,53,208,277,0.6659,Behind
2025-07,2025-07-15 08:44:00,School AAVT,SYN-566-AAVT,District I,District I - Block 011,Yes,Yes,Class 6,Math and Science,33,24,21,37,28,23,33,20,22,103,138,0.6699,Behind
2025-07,2025-07-15 09:01:00,School AAVU,SYN-567-AAVU,District I,District I - Block 011,Yes,Yes,Class 6,Science,25,13,15,30,13,12,33,16,17,88,86,0.4886,At Risk
2025-07,2025-07-15 09:18:00,School AAVV,SYN-568-AAVV,District I,District I - Block 011,Yes,Yes,"Classes 6, 7 and 8",Science,48,30,27,63,31,32,70,37,40,181,197,0.5442,At Risk
2025-07,2025-07-15 09:35:00,School AAVW,SYN-569-AAVW,District I,District I - Block 011,No,No,Not conducted,Not applicable,72,0,0,56,0,0,63,0,0,191,0,0.0,Critical
2025-07,2025-07-15 09:52:00,School AAVX,SYN-570-AAVX,District I,District I - Block 011,Yes,Yes,"Classes 6, 7 and 8",Math and Science,185,129,147,160,130,117,169,105,120,514,748,0.7276,Behind
2025-07,2025-07-15 10:09:00,School AAVY,SYN-571-AAVY,District I,District I - Block 011,Yes,Yes,"Classes 6, 7 and 8",Math and Science,35,11,11,29,10,10,19,11,12,83,65,0.3916,At Risk
2025-07,2025-07-15 10:26:00,School AAUN,SYN-534-AAUN,District I,District I - Block 012,No,No,Not conducted,Not applicable,74,0,0,68,0,0,72,0,0,214,0,0.0,Critical
2025-07,2025-07-15 10:43:00,School AAUO,SYN-535-AAUO,District I,District I - Block 012,Yes,Yes,Class 6,Math and Science,19,10,9,22,14,14,20,11,13,61,71,0.582,At Risk
2025-07,2025-07-15 11:00:00,School AAUP,SYN-536-AAUP,District I,District I - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,86,40,42,86,46,39,96,50,59,268,276,0.5149,At Risk
2025-07,2025-07-15 11:17:00,School AAUQ,SYN-537-AAUQ,District I,District I - Block 012,No,No,Not conducted,Not applicable,21,0,0,15,0,0,16,0,0,52,0,0.0,Critical
2025-07,2025-07-15 11:34:00,School AAUR,SYN-538-AAUR,District I,District I - Block 012,No,No,Not conducted,Not applicable,44,0,0,55,0,0,47,0,0,146,0,0.0,Critical
2025-07,2025-07-15 11:51:00,School AAUS,SYN-539-AAUS,District I,District I - Block 012,Yes,No,"Classes 6, 7 and 8",Math and Science,44,22,24,52,37,39,56,30,27,152,179,0.5888,At Risk
2025-07,2025-07-15 12:08:00,School AAUT,SYN-540-AAUT,District I,District I - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,49,32,37,47,29,29,61,44,43,157,214,0.6815,Behind
2025-07,2025-07-15 12:25:00,School AAUU,SYN-541-AAUU,District I,District I - Block 012,No,No,Not conducted,Not applicable,68,0,0,61,0,0,53,0,0,182,0,0.0,Critical
2025-07,2025-07-15 12:42:00,School AAUV,SYN-542-AAUV,District I,District I - Block 012,Yes,No,"Classes 6, 7 and 8",Math and Science,162,90,101,188,106,94,144,91,89,494,571,0.5779,At Risk
2025-07,2025-07-15 12:59:00,School AAUW,SYN-543-AAUW,District I,District I - Block 013,No,No,Not conducted,Not applicable,42,0,0,45,0,0,35,0,0,122,0,0.0,Critical
2025-07,2025-07-15 13:16:00,School AAUX,SYN-544-AAUX,District I,District I - Block 013,No,No,Not conducted,Not applicable,28,0,0,31,0,0,24,0,0,83,0,0.0,Critical
2025-07,2025-07-15 13:33:00,School AAUY,SYN-545-AAUY,District I,District I - Block 013,Yes,No,"Classes 6, 7 and 8",Math and Science,69,42,39,53,28,26,51,26,25,173,186,0.5376,At Risk
2025-07,2025-07-15 13:50:00,School AAUZ,SYN-546-AAUZ,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,48,22,19,42,16,21,72,30,34,162,142,0.4383,At Risk
2025-07,2025-07-15 14:07:00,School AAVA,SYN-547-AAVA,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,98,51,49,82,44,44,85,41,42,265,271,0.5113,At Risk
2025-07,2025-07-15 14:24:00,School AAVB,SYN-548-AAVB,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,78,37,37,85,37,38,89,45,48,252,242,0.4802,At Risk
2025-07,2025-07-15 14:41:00,School AAVC,SYN-549-AAVC,District I,District I - Block 013,Yes,No,"Classes 6, 7 and 8",Math and Science,66,33,29,63,28,26,53,27,26,182,169,0.4643,At Risk
2025-07,2025-07-15 14:58:00,School AAVD,SYN-550-AAVD,District I,District I - Block 013,No,No,Not conducted,Not applicable,74,0,0,68,0,0,66,0,0,208,0,0.0,Critical
2025-07,2025-07-15 15:15:00,School AAVE,SYN-551-AAVE,District I,District I - Block 013,Yes,No,Classes 6 and 8,Science,128,84,69,124,84,72,123,69,63,375,441,0.588,At Risk
2025-07,2025-07-15 15:32:00,School AAVF,SYN-552-AAVF,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,90,46,55,82,45,37,51,27,24,223,234,0.5247,At Risk
2025-07,2025-07-15 15:49:00,School AAVG,SYN-553-AAVG,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,78,49,50,68,49,50,32,23,21,178,242,0.6798,Behind
2025-07,2025-07-15 16:06:00,School AAVH,SYN-554-AAVH,District I,District I - Block 013,No,No,Not conducted,Not applicable,42,0,0,21,0,0,31,0,0,94,0,0.0,Critical
2025-07,2025-07-15 16:23:00,School AAVI,SYN-555-AAVI,District I,District I - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,141,75,88,182,118,122,197,124,121,520,648,0.6231,Behind
2025-07,2025-07-15 16:40:00,School AAYN,SYN-638-AAYN,District I,District I - Block 014,Yes,Yes,"Classes 6, 7 and 8",Math and Science,33,26,22,15,14,13,19,16,19,67,110,0.8209,On Track
2025-07,2025-07-15 16:57:00,School AAYR,SYN-642-AAYR,District I,District I - Block 015,No,No,Not conducted,Not applicable,74,0,0,49,0,0,45,0,0,168,0,0.0,Critical
2025-07,2025-07-15 17:14:00,School AAYS,SYN-643-AAYS,District I,District I - Block 015,Yes,Yes,Class 6,Math and Science,102,67,56,84,65,57,130,65,65,316,375,0.5934,At Risk
2025-07,2025-07-15 17:31:00,School AAYT,SYN-644-AAYT,District I,District I - Block 015,No,No,Not conducted,Not applicable,73,0,0,69,0,0,64,0,0,206,0,0.0,Critical
2025-07,2025-07-15 17:48:00,School AAYU,SYN-645-AAYU,District I,District I - Block 015,Yes,Yes,Class 6,Math and Science,149,71,61,136,58,58,120,70,79,405,397,0.4901,At Risk
2025-07,2025-07-15 18:05:00,School AAYV,SYN-646-AAYV,District I,District I - Block 015,No,No,Not conducted,Not applicable,123,0,0,138,0,0,154,0,0,415,0,0.0,Critical
2025-07,2025-07-15 18:22:00,School AAYW,SYN-647-AAYW,District I,District I - Block 015,Yes,Yes,"Classes 6, 7 and 8",Math and Science,106,49,52,77,36,36,65,24,34,248,231,0.4657,At Risk
2025-07,2025-07-15 18:39:00,School AAXH,SYN-606-AAXH,District I,District I - Block 016,Yes,No,"Classes 6, 7 and 8",Math and Science,156,69,66,140,43,48,160,58,61,456,345,0.3783,At Risk
2025-07,2025-07-15 18:56:00,School AAXI,SYN-607-AAXI,District I,District I - Block 016,Yes,Yes,"Classes 6, 7 and 8",Math,136,64,55,154,61,52,175,106,58,465,396,0.4258,At Risk
2025-07,2025-07-15 19:13:00,School AAXJ,SYN-608-AAXJ,District I,District I - Block 016,Yes,No,Class 7,Math,76,34,32,98,55,52,109,60,51,283,284,0.5018,At Risk
2025-07,2025-07-15 19:30:00,School AAXK,SYN-609-AAXK,District I,District I - Block 016,No,No,Not conducted,Not applicable,19,0,0,17,0,0,14,0,0,50,0,0.0,Critical
2025-07,2025-07-15 19:47:00,School AAXL,SYN-610-AAXL,District I,District I - Block 016,Yes,Yes,Class 6,Math and Science,19,12,14,17,12,13,14,8,9,50,68,0.68,Behind
2025-07,2025-07-15 20:04:00,School AAXM,SYN-611-AAXM,District I,District I - Block 016,Yes,No,"Classes 6, 7 and 8",Math and Science,31,22,30,36,26,32,54,40,48,121,198,0.8182,On Track
2025-07,2025-07-15 20:21:00,School AAXN,SYN-612-AAXN,District I,District I - Block 016,Yes,Yes,"Classes 6, 7 and 8",Math and Science,170,47,25,176,47,43,136,29,45,482,236,0.2448,Critical
2025-07,2025-07-15 20:38:00,School AAXO,SYN-613-AAXO,District I,District I - Block 016,Yes,Yes,Class 6,Science,84,42,55,61,35,28,82,43,45,227,248,0.5463,At Risk
2025-07,2025-07-15 20:55:00,School AAXP,SYN-614-AAXP,District I,District I - Block 016,Yes,Yes,Class 6,Math and Science,42,14,17,22,9,9,18,8,7,82,64,0.3902,At Risk
2025-07,2025-07-15 21:12:00,School AAXQ,SYN-615-AAXQ,District I,District I - Block 016,Yes,Yes,"Classes 6, 7 and 8",Math and Science,70,42,55,50,33,45,100,65,78,220,318,0.7227,Behind
2025-07,2025-07-15 21:29:00,School AAVJ,SYN-556-AAVJ,District I,District I - Block 017,Yes,No,"Classes 6, 7 and 8",Math and Science,53,30,31,52,28,28,62,37,32,167,186,0.5569,At Risk
2025-07,2025-07-15 21:46:00,School AAVK,SYN-557-AAVK,District I,District I - Block 017,Yes,No,"Classes 6, 7 and 8",Math and Science,108,64,69,109,66,63,134,69,69,351,400,0.5698,At Risk
2025-07,2025-07-15 22:03:00,School AAVL,SYN-558-AAVL,District I,District I - Block 017,Yes,Yes,"Classes 6, 7 and 8",Science,108,77,68,92,57,60,96,57,53,296,372,0.6284,Behind
2025-07,2025-07-15 22:20:00,School AAVM,SYN-559-AAVM,District I,District I - Block 017,Yes,No,"Classes 6, 7 and 8",Math and Science,68,49,47,94,59,60,82,50,50,244,315,0.6455,Behind
2025-07,2025-07-15 22:37:00,School AAVN,SYN-560-AAVN,District I,District I - Block 017,No,No,Not conducted,Not applicable,97,0,0,131,0,0,127,0,0,355,0,0.0,Critical
2025-07,2025-07-15 22:54:00,School AAVO,SYN-561-AAVO,District I,District I - Block 017,Yes,Yes,"Classes 6, 7 and 8",Math,93,50,62,97,51,65,97,63,72,287,363,0.6324,Behind
2025-07,2025-07-15 23:11:00,School AAVP,SYN-562-AAVP,District I,District I - Block 017,Yes,No,"Classes 6, 7 and 8",Math and Science,114,64,63,148,82,77,108,65,67,370,418,0.5649,At Risk
2025-07,2025-07-15 23:28:00,School AAVQ,SYN-563-AAVQ,District I,District I - Block 017,Yes,No,"Classes 6, 7 and 8",Math and Science,63,52,53,59,45,45,63,52,52,185,299,0.8081,On Track
2025-07,2025-07-15 23:45:00,School AAVR,SYN-564-AAVR,District I,District I - Block 017,Yes,Yes,"Classes 6, 7 and 8",Math and Science,22,12,12,24,13,14,22,12,10,68,73,0.5368,At Risk
2025-07,2025-07-16 00:02:00,School AAVS,SYN-565-AAVS,District I,District I - Block 017,Yes,No,Classes 7 and 8,Science,52,48,38,66,54,32,69,45,39,187,256,0.6845,Behind
2025-07,2025-07-16 00:19:00,School AAYG,SYN-631-AAYG,District I,District I - Block 018,Yes,Yes,Class 6,Math,95,45,43,92,38,48,84,44,33,271,251,0.4631,At Risk
2025-07,2025-07-16 00:36:00,School AAYH,SYN-632-AAYH,District I,District I - Block 018,Yes,Yes,"Classes 6, 7 and 8",Science,79,53,41,62,41,36,53,33,33,194,237,0.6108,Behind
2025-07,2025-07-16 00:53:00,School AAYI,SYN-633-AAYI,District I,District I - Block 018,Yes,Yes,"Classes 6, 7 and 8",Math and Science,54,36,23,38,22,23,28,20,20,120,144,0.6,Behind
2025-07,2025-07-16 01:10:00,School AAYJ,SYN-634-AAYJ,District I,District I - Block 018,No,No,Not conducted,Not applicable,42,0,0,60,0,0,47,0,0,149,0,0.0,Critical
2025-07,2025-07-16 01:27:00,School AAAV,SYN-022-AAAV,District J,District J - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,58,35,41,56,39,35,42,30,32,156,212,0.6795,Behind
2025-07,2025-07-16 01:44:00,School AAAW,SYN-023-AAAW,District J,District J - Block 001,Yes,No,"Classes 6, 7 and 8",Science,135,75,78,91,42,39,82,46,38,308,318,0.5162,At Risk
2025-07,2025-07-16 02:01:00,School AAGZ,SYN-182-AAGZ,District J,District J - Block 001,Yes,No,Class 6,Science,63,33,31,46,29,28,45,27,24,154,172,0.5584,At Risk
2025-07,2025-07-16 02:18:00,School AAAX,SYN-024-AAAX,District J,District J - Block 002,No,No,Not conducted,Not applicable,42,0,0,15,0,0,25,0,0,82,0,0.0,Critical
2025-07,2025-07-16 02:35:00,School AAAY,SYN-025-AAAY,District J,District J - Block 002,Yes,No,Class 7,Math and Science,17,13,14,11,9,9,15,12,11,43,68,0.7907,On Track
2025-07,2025-07-16 02:52:00,School AAAZ,SYN-026-AAAZ,District J,District J - Block 002,Yes,Yes,Class 7,Science,18,15,8,17,14,10,18,13,9,53,69,0.6509,Behind
2025-07,2025-07-16 03:09:00,School AABA,SYN-027-AABA,District J,District J - Block 002,Yes,Yes,Class 6,Science,65,36,49,48,37,34,85,68,58,198,282,0.7121,Behind
2025-07,2025-07-16 03:26:00,School AABB,SYN-028-AABB,District J,District J - Block 002,Yes,Yes,Class 6,Math and Science,32,23,25,34,30,25,32,27,26,98,156,0.7959,On Track
2025-07,2025-07-16 03:43:00,School AABC,SYN-029-AABC,District J,District J - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,103,84,76,129,84,86,146,88,93,378,511,0.6759,Behind
2025-07,2025-07-16 04:00:00,School AABD,SYN-030-AABD,District J,District J - Block 002,Yes,Yes,"Classes 6, 7 and 8",Science,22,16,12,30,21,12,27,21,14,79,96,0.6076,Behind
2025-07,2025-07-16 04:17:00,School AABE,SYN-031-AABE,District J,District J - Block 002,Yes,Yes,Class 7,Science,30,17,17,25,16,15,30,18,15,85,98,0.5765,At Risk
2025-07,2025-07-16 04:34:00,School AABF,SYN-032-AABF,District J,District J - Block 002,No,No,Not conducted,Not applicable,26,0,0,19,0,0,16,0,0,61,0,0.0,Critical
2025-07,2025-07-16 04:51:00,School AABG,SYN-033-AABG,District J,District J - Block 002,No,No,Not conducted,Not applicable,17,0,0,30,0,0,27,0,0,74,0,0.0,Critical
2025-07,2025-07-16 05:08:00,School AABH,SYN-034-AABH,District J,District J - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,37,28,36,35,25,24,41,37,35,113,185,0.8186,On Track
2025-07,2025-07-16 05:25:00,School AABI,SYN-035-AABI,District J,District J - Block 002,Yes,No,Class 8,Science,35,24,18,45,26,24,50,24,20,130,136,0.5231,At Risk
2025-07,2025-07-16 05:42:00,School AABJ,SYN-036-AABJ,District J,District J - Block 002,Yes,No,"Classes 6, 7 and 8",Math,27,20,17,19,15,13,14,11,11,60,87,0.725,Behind
2025-07,2025-07-16 05:59:00,School AABK,SYN-037-AABK,District J,District J - Block 002,Yes,No,Class 6,Math and Science,14,9,8,22,14,13,15,7,8,51,59,0.5784,At Risk
2025-07,2025-07-16 06:16:00,School AABL,SYN-038-AABL,District J,District J - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,35,23,24,34,19,22,36,22,20,105,130,0.619,Behind
2025-07,2025-07-16 06:33:00,School AABM,SYN-039-AABM,District J,District J - Block 002,Yes,No,Class 6,Science,64,47,41,56,38,40,57,46,40,177,252,0.7119,Behind
2025-07,2025-07-16 06:50:00,School AABN,SYN-040-AABN,District J,District J - Block 003,Yes,No,"Classes 6, 7 and 8",Science,83,47,45,83,47,36,52,32,20,218,227,0.5206,At Risk
2025-07,2025-07-16 07:07:00,School AABO,SYN-041-AABO,District J,District J - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math,49,30,26,53,28,36,50,27,42,152,189,0.6217,Behind
2025-07,2025-07-16 07:24:00,School AABP,SYN-042-AABP,District J,District J - Block 003,No,No,Not conducted,Not applicable,72,0,0,70,0,0,47,0,0,189,0,0.0,Critical
2025-07,2025-07-16 07:41:00,School AABQ,SYN-043-AABQ,District J,District J - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,91,67,67,90,57,66,78,63,55,259,375,0.7239,Behind
2025-07,2025-07-16 07:58:00,School AABR,SYN-044-AABR,District J,District J - Block 004,Yes,Yes,Class 6,Science,149,93,94,129,85,100,121,92,96,399,560,0.7018,Behind
2025-07,2025-07-16 08:15:00,School AABS,SYN-045-AABS,District J,District J - Block 004,Yes,Yes,Class 6,Science,142,97,89,122,59,52,120,57,61,384,415,0.5404,At Risk
2025-07,2025-07-16 08:32:00,School AABT,SYN-046-AABT,District J,District J - Block 004,No,No,Not conducted,Not applicable,165,0,0,145,0,0,139,0,0,449,0,0.0,Critical
2025-07,2025-07-16 08:49:00,School AABU,SYN-047-AABU,District J,District J - Block 004,Yes,Yes,Class 6,Math,85,54,54,107,75,77,63,41,35,255,336,0.6588,Behind
2025-07,2025-07-16 09:06:00,School AABV,SYN-048-AABV,District J,District J - Block 004,No,No,Not conducted,Not applicable,41,0,0,33,0,0,41,0,0,115,0,0.0,Critical
2025-07,2025-07-16 09:23:00,School AABW,SYN-049-AABW,District J,District J - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,180,120,105,177,113,120,119,74,82,476,614,0.645,Behind
2025-07,2025-07-16 09:40:00,School AABX,SYN-050-AABX,District J,District J - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,50,33,35,49,31,34,42,22,22,141,177,0.6277,Behind
2025-07,2025-07-16 09:57:00,School AABY,SYN-051-AABY,District J,District J - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,64,36,32,71,41,36,48,42,38,183,225,0.6148,Behind
2025-07,2025-07-16 10:14:00,School AABZ,SYN-052-AABZ,District J,District J - Block 005,Yes,No,Class 6,Math and Science,137,73,77,111,60,52,84,61,68,332,391,0.5889,At Risk
2025-07,2025-07-16 10:31:00,School AACA,SYN-053-AACA,District J,District J - Block 005,No,No,Not conducted,Not applicable,41,0,0,76,0,0,46,0,0,163,0,0.0,Critical
2025-07,2025-07-16 10:48:00,School AACB,SYN-054-AACB,District J,District J - Block 005,Yes,Yes,Class 6,Math,39,15,18,77,36,16,48,10,30,164,125,0.3811,At Risk
2025-07,2025-07-16 11:05:00,School AACC,SYN-055-AACC,District J,District J - Block 005,No,No,Not conducted,Not applicable,56,0,0,46,0,0,48,0,0,150,0,0.0,Critical
2025-07,2025-07-16 11:22:00,School AACD,SYN-056-AACD,District J,District J - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,79,55,60,66,49,50,51,36,33,196,283,0.7219,Behind
2025-07,2025-07-16 11:39:00,School AACE,SYN-057-AACE,District J,District J - Block 005,Yes,No,Class 6,Math,36,28,27,51,27,43,40,34,32,127,191,0.752,On Track
2025-07,2025-07-16 11:56:00,School AACF,SYN-058-AACF,District J,District J - Block 005,Yes,No,"Classes 6, 7 and 8",Math and Science,116,77,82,97,67,63,87,66,70,300,425,0.7083,Behind
2025-07,2025-07-16 12:13:00,School AACG,SYN-059-AACG,District J,District J - Block 005,No,No,Not conducted,Not applicable,96,0,0,59,0,0,45,0,0,200,0,0.0,Critical
2025-07,2025-07-16 12:30:00,School AACH,SYN-060-AACH,District J,District J - Block 005,No,No,Not conducted,Not applicable,159,0,0,163,0,0,89,0,0,411,0,0.0,Critical
2025-07,2025-07-16 12:47:00,School AACI,SYN-061-AACI,District J,District J - Block 005,No,No,Not conducted,Not applicable,162,0,0,183,0,0,118,0,0,463,0,0.0,Critical
2025-07,2025-07-16 13:04:00,School AACJ,SYN-062-AACJ,District J,District J - Block 005,No,No,Not conducted,Not applicable,43,0,0,44,0,0,59,0,0,146,0,0.0,Critical
2025-07,2025-07-16 13:21:00,School AACK,SYN-063-AACK,District J,District J - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,122,77,62,135,73,50,112,49,60,369,371,0.5027,At Risk
2025-07,2025-07-16 13:38:00,School AACL,SYN-064-AACL,District J,District J - Block 005,No,No,Not conducted,Not applicable,91,0,0,87,0,0,91,0,0,269,0,0.0,Critical
2025-07,2025-07-16 13:55:00,School AACM,SYN-065-AACM,District J,District J - Block 005,Yes,Yes,"Classes 6, 7 and 8",Science,46,33,37,46,35,31,36,19,18,128,173,0.6758,Behind
2025-07,2025-07-16 14:12:00,School AACN,SYN-066-AACN,District J,District J - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,88,49,50,73,46,52,35,21,23,196,241,0.6148,Behind
2025-07,2025-07-16 14:29:00,School AACO,SYN-067-AACO,District J,District J - Block 005,No,No,Not conducted,Not applicable,83,0,0,66,0,0,54,0,0,203,0,0.0,Critical
2025-07,2025-07-16 14:46:00,School AACP,SYN-068-AACP,District J,District J - Block 005,Yes,Yes,Class 6,Science,53,30,29,52,29,29,53,33,33,158,183,0.5791,At Risk
2025-07,2025-07-16 15:03:00,School AACQ,SYN-069-AACQ,District J,District J - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,71,50,44,65,45,49,65,51,50,201,289,0.7189,Behind
2025-07,2025-07-16 15:20:00,School AACR,SYN-070-AACR,District J,District J - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,38,22,19,39,20,17,23,14,13,100,105,0.525,At Risk
2025-07,2025-07-16 15:37:00,School AACS,SYN-071-AACS,District J,District J - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,125,60,57,130,57,55,146,56,64,401,349,0.4352,At Risk
2025-07,2025-07-16 15:54:00,School AACT,SYN-072-AACT,District J,District J - Block 006,No,No,Not conducted,Not applicable,67,0,0,53,0,0,56,0,0,176,0,0.0,Critical
